text,label
"Hockey-tipset, V}ren 1993:
	         ==========================

 *#*#*#*#* Vinnare av Hockey-tipset 1993... Per Bengtson!!! Grattis! *#*#*#*#*

 Slutst{llning:		1. Per Bengtson		15
			2. Lars Andersson	13
			3. Anders Engwall	11
			4. Staffan Axelsson	10
			   Patrik ]sander	10
			6. Hannu L A Hietanen	 9
			   Ingvar Khan		 9
			8. noran@cs.tut.fi	 8
			   Jan Stein		 8
			   Roger Wennstr|m	 8
			11.Lars Thore Aarhus	 7
			   Fredrik Nissen	 7
			   Marek Repinski	 7
			   Lars Wiklund		 7
			15.Lennart Hedenstr|m	 6

 Vinnare och lycklig {gare av en FBK-mugg {r allts} Per Bengtson,
 kometen som ledde hockeytipset 92 vid halvtid men som sedan fick
 ge vika f|r Anders Engwall i slutspurten.

 De tre f|rsta lyckades pricka in den viktiga fr}ga 1.4 SM-guld till Bryn{s.
 Kanske var det v{l sv}rt att tippa slutspelet ocks} men man ser att
 om den j{mna finalen mellan Lule} och Bryn{s ist{llet hade slutat till
 Lule}s f|rdel, s} hade det varit samma vinnare i alla fall.

-------------------------------------------------------------------------------

 H{r f|ljer de korrekta svaren. Siffran inom parentes anger hur m}nga
 som hade tippat detta. * anger Per Bengtsons vinnande rad.


	1. Elitserien

	1.1 Tippa den slutgiltiga tabellen.

	 1. V{ster}s            (7)
	 2. Bryn{s              (2)	*
	 3. Malm|               (4)
	 4. F{rjestad           (5)
	 5. MoDo                (6)
	 6. Lule}               (6)	*
	 7. Leksand             (2)	*
	 8. Djurg}rden          (2)	*

        - - - - - - - - - -
	 9. HV 71              (11)	*
	10. R|gle              (12)	*

	
	1.2 Vilka 4 av de 8 kvartsfinalisterna g}r vidare till semifinal?

	    Djurg}rden          (4)
	    Lule}               (9)
	    Bryn{s              (6)	*
	    Malm|              (13)	*

	1.3 Vilka 2 lag m|ts i final?

	    Lule}               (5)
	    Bryn{s              (4)	*

	1.4 Vilka blir Svenska M{stare 92/93?   (3p)

	    Bryn{s              (4)	*

-------------------------------------------------------------------------------

	2. Allsvenskan

	   1. V{stra Fr|lunda  (11)	*
	   2. Huddinge          (3)	*
				
	  - - - - - - - - - - -

	   3. Bj|rkl|ven        (5)
	   4. AIK               (5)	*

	  - - - - - - - - - - -

	   9. Team G{vle        (1)
	  10. Boden             (0)

-------------------------------------------------------------------------------",1
"
This is a classic example of excessive faith in reason.  The fact that we
have trouble talking about something doesn't imply that it is impossible; it
simply implies that it is hard to talk about.  There is a very good chance
that God *can* flibble glop ork groink.  Charlie Wingate can flibble glop
ork groink, and he isn't even God.",0
"From: jbrown@batman.bmd.trw.com

There are many indications that would have taken place had Saddam
been wanting or planning on going into Saudi Arabia.  There were
none.  This has been openly stated by ex-Pentagon analysts.  Pull.

From: jbrown@batman.bmd.trw.com

Actually, reports from other mid-east countries showed that Hussein
was ready to make concessions due to the sanctions.  We just didn't want
him to - we wanted to crush him, as well as battle-test all these high
tech toys we've built over the years.

From: jbrown@batman.bmd.trw.com

We're also hypocrites of the first magnitude.  Obviously, we don't give
a shit about freedom and democracy.  All we care about is our oil.  Oh,
and the excuse, now that the Soviets are gone from the board, to keep
a sizable military presence in the gulf region.  Care to make bets about
when ALL our troops will come home?

Basically, Saddam was OK with us.  He was a killer, who tortured his
own people, used gas on them, and other horrors - he was a brutal
dictator, but he was OUR brutal dictator.  Once he said ""fuck you"" to
the US, he became the next Hitler.  The same for Noriega.  He was a
bastard, but he was OUR bastard...until he changed his mind and went
his own way.  Then we had to get rid of him.



David Hunt - Graduate Slave |     My mind is my own.      | Towards both a
Mechanical Engineering      | So are my ideas & opinions. | Palestinian and
Carnegie Mellon University  | <<<Use Golden Rule v2.0>>>  | Jewish homeland!
====T=H=E=R=E===I=S===N=O===G=O=D=========T=H=E=R=E===I=S===N=O===G=O=D=====
Email:  bluelobster+@cmu.edu    Working towards my ""Piled Higher and Deeper""",0
"(Susan Clark) asks:

I am not so sure about the celebrated players of the game, but Tod Hartje,
who played for Harvard in college and then went on to play in the AHL
(initially for Moncton and currently for Providence-- thanks to Daryl 
Turner for the update!) appeared on David Letterman's show about two
years ago now.

Tod has the distinction of being the first American born player to go 
and play in the former Soviet Union. This was arranged by Jets GM Mike 
Smith while Tod was playing in Moncton at about the time all those 
European players were coming over to North America to play in the NHL.

Tod spent a year playing in Russia and played with or against some of
the Russian players who have just entered the NHL in the last two years.
He wrote a book on his experiences called ""Behind the Red Line"" (check it
out!) and appeared on the Letterman show to talk about them.

-- Mike ",1
"Group A					Group B
~~~~~~~					~~~~~~~

Cardiff Devils  7-3  Bracknell Bees	Nottingham Panthers  8-3  Billingham
Humberside      7-7  Whitley Warriors	Murrayfield Racers  11-2  Fife Flyers
Whitley Bay     6-9  Cardiff Devils     Billingham Bombers   6-8  Murrayfield
Humberside      8-5  Bracknell Bees	Nottingham Panthers 11-5  Fife Flyers
Cardiff Devils 10-4  Humberside		Murrayfield Racers   6-4  Nottingham
Bracknell Bees  4-9  Whitley Bay	Fife Flyers          2-5  Billingham
Bracknell Bees  3-8  Cardiff Devils	Billingham Bombers   2-8  Nottingham
Whitley Bay     5-7  Humberside		Fife Flyers          3-12 Murrayfield

		P W D L  F  A  P			     P W D L  F  A  P
Cardiff Devils  4 4 0 0 34 16  8*	Murrayfield Racers   4 4 0 0 37 15  8*
Humberside      4 2 1 1 26 27  5	Nottingham Panthers  4 3 0 1 31 16  6*
Whitley Bay     4 1 1 2 27 27  3	Billingham Bombers   4 1 0 3 16 26  2
Bracknell Bees  4 0 0 4 15 32  0	Fife Flyers	     4 0 0 4 12 39  0

* indicates qualified for Championship Finals

Relegation/Promotion A			Relegation/Promotion B
~~~~~~~~~~~~~~~~~~~~~~			~~~~~~~~~~~~~~~~~~~~~~

Basingstoke    10-4  Swindon Wildcats   Sheffield Steelers  12-8  Peterborough
Durham Wasps   13-5  Romford Raiders	Slough Jets          1-9  MK Kings
Basingstoke     6-0  Durham Wasps	Sheffield Steelers   9-4  Milton Keynes
Swindon         8-5  Romford Raiders    Milton Keynes Kings  4-6  Peterborough
Durham Wasps   17-2  Swindon Wildcats	Slough Jets          2-12 Sheffield
Romford         4-10 Basingstoke 	Peterborough        10-2  Slough Jets
Romford        *8-3* Durham Wasps	Peterborough	     8-5  Sheffield
Swindon         7-11 Basingstoke        Milton Keynes Kings 10-4  Slough Jets

		P W D L  F  A  P			     P W D L  F  A  P
Basingstoke     4 4 0 0 37 15  8	Sheffield Steelers   4 3 0 0 38 22  6
Durham Wasps    4 2 0 2 33 21  4	Peterborough         4 3 0 1 32 23  6
Swindon         4 1 0 3 21 43  2	Milton Keynes Kings  4 2 0 2 27 20  4
Romford Raiders 4 1 0 3 22 34  2	Slough Jets	     4 0 0 4  9 41  0
",1
"
I would be happy to discuss the  issue of the 12 Imams with you, although
my preference would be to move the discussion to another
newsgroup.  I feel a philosophy
or religion group would be more appropriate. The topic is deeply
embedded in the world view of Islam and the
esoteric teachings of the Prophet (S.A.). Heresy does not enter
into it at all except for those who see Islam only as an exoteric
religion that is only nominally (if at all) concerned with the metaphysical
substance of man's being and nature.

A good introductory book (in fact one of the best introductory
books to Islam in general) is Murtaza Mutahhari's ""Fundamental's
of Islamic Thought - God, Man, and the Universe"" - Mizan Press,
translated by R. Campbell. Truly a beautiful book. A follow-up book
(if you can find a decent translation) is ""Wilaya - The Station
of the Master"" by the same author. I think it also goes under the
title of ""Master and Mastership"" - It's a very small book - really
just a transcription of a lecture by the author.
The introduction to the beautiful ""Psalms of Islam"" - translated
by William C. Chittick (available through Muhammadi Trust of
Great Britain) is also an excellent introduction to the subject. We
have these books in our University library - I imagine any well
stocked University library will have them.

From your posts, you seem fairly well versed in Sunni thought. You
should seek to know Shi'ite thought through knowledgeable 
Shi'ite authors as well - at least that much respect is due before the
charge of heresy is levelled.",0
"From the ""JPL Universe""
April 23, 1993

SIRTF is still very much in business",2
"
The people involved in it have been building hardware rather than writing
press releases.  This is not a high-manpower project; they don't *have*
spare people sitting around.

As I understand it, there has also been some feeling on the part of some
of the project management that publicity was not a good idea.  A lot of
people have been working on changing this view, with some success.",2
"Another article that fell between the cracks:

 As evidence for the Resurrection, it is often claimed that the Disciples
were tortured to death for their beliefs and still did not renounce
their claim that Jesus had come back from the dead.
 Now, I skimmed Acts and such, and I found a reference to this happening
to Stephen, but no others. Where does this apparently very widely held
belief come from? Is there any evidence outside the Bible? Is there any
evidence *in* the Bible? I sure haven't found any...

Briefly, no.  There is widespread folklore, but no good documentary
evidence, or even solid rumor, concerning the deaths of the Apostles.
Further, the usual context of such arguments, as you observe, is ""No
Martyrs for a Lie"": i.e. the willingness of these people to die rather
than recant is evidence for the truth of their belief.  This adds the
quite stronger twist that the proposed martyrs must have been offered
the chance of life by recanting.  Since we don't even know how or
where they died, we certainly don't have this information.  (By the
way, even in the case of Stephen it is not at all clear that he could
have saved himself by recanting).  The willingness of true believers
to die for their belief, be it in Jesus or Jim Jones, is
well-documented, so martyrdom in and of itself says little.  [See
1Kings18:20-40 for a Biblical account of the martyrdom of 450 priests
of Baal].

",0
"Has anyone heard what game ESPN is showing tonight.  They said they will
show whatever game means the most playoff-wise. I would assume this would
be the Blues-Tampa game or the Minnesota-Red Wings game...  Anyone heard for
sure???
",1
"
Gee, they lost to St. Louis twice this year. Maybe you should have your
eyes checked. 8^)


Go Blues....the Rodney Dangerfield team....They get no respect....except
in Chicago mabee...",1
"
In a word, yes.
",0
"

If you were omniscient, you'd know who exactly did what, and with what
purpose in mind.  Then, with a particular goal in mind, you sould be
able to methodically judge whether or not this action was in accordance
with the general goal.


In an objective system, there are known goals.  Then, actions are judged
as either being compatible with these goals, or not.  Simple.  The problem
with most systems in current practice is that the goals differ.  That is,
the goals of each society are different.

Note that an objective system is not necessarily an inherent one.


I've said it many, many times.


Which part do you have a problem with?


But, we can enslave the animals, right?  But just not kill them?  Or
are you a vegetarian for health reasons?


No.  I fail to see how my *personal* views are relevant, anyway.


Of course not.  It seems perfectly valid to kill members of other species
for food.  It might be nice, though, if the other animals were not made
to suffer.  For instance, a cow in a field lives out its life just about
the same way it would in the wild.  They seem happy enough.  However,
the veal youngsters aren't treated very well.


I don't know.  What is the goal of this particular system?  There is no
inherent system.


Nope.  Again, it seems okay to kill other species for food.",0
"
Of course, the list has to agree with the nickname laws laid down by the
GIPU almost 2000 years ago (you know... the 9 of them that were written on
the iron tablets that melted once and had to be reinscribed?).  Since I am
a prophet of the GIPU I decree that you should post the whole list of
nicknames for the frequent posters here!",0
